timestamp,person_id,dominant_emotion
2025-06-19 21:13:12,PLACEHOLDER,surprise
2025-06-19 21:13:13,PLACEHOLDER,surprise
2025-06-19 21:13:13,PLACEHOLDER,surprise
2025-06-19 21:13:13,PLACEHOLDER,surprise
2025-06-19 21:13:13,PLACEHOLDER,surprise
2025-06-19 21:13:13,PLACEHOLDER,surprise
2025-06-19 21:13:14,PLACEHOLDER,surprise
2025-06-19 21:13:14,PLACEHOLDER,surprise
2025-06-19 21:13:14,PLACEHOLDER,surprise
2025-06-19 21:13:14,PLACEHOLDER,surprise
2025-06-19 21:13:15,PLACEHOLDER,surprise
2025-06-19 21:13:15,PLACEHOLDER,surprise
2025-06-19 21:13:15,PLACEHOLDER,surprise
2025-06-19 21:13:15,PLACEHOLDER,surprise
2025-06-19 21:13:16,PLACEHOLDER,surprise
2025-06-19 21:13:16,PLACEHOLDER,angry
2025-06-19 21:13:16,PLACEHOLDER,angry
2025-06-19 21:13:16,PLACEHOLDER,angry
2025-06-19 21:13:17,PLACEHOLDER,angry
2025-06-19 21:13:17,PLACEHOLDER,angry
2025-06-19 21:13:17,PLACEHOLDER,angry
2025-06-19 21:13:17,PLACEHOLDER,fear
2025-06-19 21:13:18,PLACEHOLDER,angry
2025-06-19 21:13:18,PLACEHOLDER,angry
2025-06-19 21:13:18,PLACEHOLDER,angry
2025-06-19 21:13:18,PLACEHOLDER,angry
2025-06-19 21:13:19,PLACEHOLDER,angry
2025-06-19 21:13:19,PLACEHOLDER,angry
2025-06-19 21:13:20,PLACEHOLDER,angry
